id,Score,Rank
183277,75.74,1
198164,75.72,2
211110,74.4,3
41,72.36,4
204713,69.32,5
177105,67.91,6
190577,67.21,7
198145,62.67,8
245058,61.83,9
186241,61.07,10
212976,60.94,11
204350,60.62,12
219771,60.54,13
241947,59.85,14
232741,57.49,15
