id,Score,Rank
235456,61.28,581
204131,61.27,355
205085,61.26,337
241814,61.24,500
219780,61.2,420
235971,61.19,516
226924,61.19,560
214226,61.19,276
225793,61.19,454
182844,61.17,549
205609,61.17,466
224437,61.15,510
243558,61.15,558
238617,61.14,607
229742,61.14,491
242267,61.13,413
199963,61.13,394
215279,61.13,593
238392,61.1,474
169479,61.05,391
180726,61.05,598
211840,61.04,216
198704,61.03,245
232810,61.03,359
228974,61.0,561
214944,60.96,220
234839,60.96,408
245350,60.95,486
200844,60.93,759
238235,60.93,678
201991,60.91,197
229677,60.87,468
212321,60.83,353
207619,60.81,526
201146,60.79,272
212405,60.79,270
149270,60.78,533
187782,60.77,570
215379,60.76,407
193909,60.75,215
234223,60.68,447
221358,60.68,509
240241,60.63,627
237420,60.6,490
189008,60.6,619
232901,60.59,645
206107,60.57,536
210619,60.55,513
212469,60.54,192
246056,60.53,396
242704,60.53,287
243733,60.53,460
231815,60.51,422
162993,60.5,431
229599,60.49,649
228375,60.45,535
240454,60.44,479
228082,60.44,524
221397,60.43,646
239038,60.4,733
225261,60.37,522
236636,60.37,485
228715,60.34,489
229722,60.32,350
46857,60.3,335
192555,60.29,242
214972,60.27,435
244184,60.27,647
235627,60.26,625
211227,60.24,537
165748,60.23,629
210110,60.22,436
172560,60.14,657
181436,60.13,319
232955,60.13,652
223672,60.05,684
240729,60.04,554
181848,60.03,621
237407,60.03,415
163530,60.01,438
244273,60.0,472
157128,59.97,807
218740,59.97,628
240942,59.96,541
214197,59.96,579
242708,59.9,605
163143,59.84,550
212477,59.81,599
210156,59.81,591
212013,59.8,611
143107,59.8,456
220654,59.77,592
238784,59.74,371
231103,59.74,580
231525,59.72,557
233105,59.72,498
243747,59.72,782
244271,59.71,293
213822,59.7,476
238692,59.67,356
225430,59.64,677
191996,59.62,700
244318,59.58,715
211070,59.58,566
204721,59.57,804
213376,59.54,567
181845,59.53,620
212540,59.5,345
223473,59.5,333
191677,59.48,835
243939,59.47,737
199407,59.42,383
214489,59.42,519
229628,59.39,453
238062,59.37,446
244992,59.37,655
222369,59.35,636
234004,59.34,393
158595,59.3,568
205276,59.28,891
234874,59.27,493
235095,59.24,553
232950,59.19,698
170350,59.18,716
214488,59.18,442
209471,59.16,399
220638,59.13,187
237959,59.12,723
244027,59.1,787
237529,59.09,691
224257,59.09,774
241140,59.07,595
226552,59.07,742
231109,59.06,583
244802,59.05,617
199686,59.04,390
218985,59.01,559
192673,59.0,314
138153,58.98,638
231209,58.97,342
234378,58.95,138
245686,58.86,511
237004,58.83,439
212971,58.82,651
140180,58.79,572
234518,58.75,462
215143,58.75,357
226382,58.73,552
237882,58.71,397
193235,58.7,735
233564,58.69,484
215391,58.66,167
232753,58.66,542
239249,58.66,423
230458,58.63,548
228675,58.62,478
229057,58.57,644
237348,58.57,539
239145,58.54,661
244102,58.51,757
238801,58.5,734
234799,58.5,612
240550,58.5,682
233123,58.49,681
237079,58.48,606
214478,58.46,769
239226,58.45,720
244238,58.43,531
214175,58.42,425
227576,58.41,743
182112,58.4,667
229500,58.38,671
234229,58.36,597
152746,58.35,765
214063,58.34,469
210367,58.32,642
223427,58.3,582
229011,58.28,266
226246,58.26,767
241093,58.25,686
233961,58.22,814
238587,58.2,746
233034,58.17,403
244375,58.16,424
236582,58.16,704
212736,58.1,600
216226,58.01,728
231219,57.96,543
227706,57.96,633
240836,57.95,836
210698,57.85,459
243049,57.82,795
245630,57.78,756
192158,57.77,727
223962,57.75,648
202611,57.72,492
240826,57.72,685
239483,57.7,418
237177,57.7,565
220995,57.68,789
226231,57.63,766
236727,57.62,641
230070,57.59,683
230590,57.57,732
243305,57.55,796
243251,57.55,663
246594,57.54,709
228867,57.53,527
230418,57.47,532
231064,57.45,761
216181,57.41,562
242085,57.38,833
236721,57.36,731
222435,57.36,589
242328,57.35,725
212960,57.35,770
242608,57.34,639
220711,57.3,705
232187,57.28,773
238965,57.22,630
243995,57.18,608
229353,57.16,697
241042,57.16,634
217759,57.13,680
243999,57.1,750
216501,57.09,640
207675,57.08,615
227146,57.07,753
214509,57.07,445
205190,57.05,421
243928,57.01,690
216287,57.0,693
244948,56.98,586
232949,56.91,741
243706,56.87,745
221556,56.87,670
203930,56.83,575
231912,56.8,738
241335,56.8,859
233880,56.76,574
230249,56.75,257
207895,56.72,534
192651,56.72,675
239930,56.72,786
204426,56.69,758
210474,56.68,751
212418,56.68,515
239388,56.67,610
209413,56.66,602
225253,56.65,650
216563,56.63,772
181106,56.62,717
232357,56.61,763
225285,56.52,286
213521,56.51,777
231661,56.51,739
138151,56.49,576
243956,56.48,525
243992,56.42,819
238854,56.41,747
186884,56.39,656
205331,56.38,818
235960,56.38,805
214049,56.34,781
163852,56.24,701
193754,56.23,692
245554,56.22,662
231954,56.2,748
226393,56.17,714
214030,56.17,530
241332,56.16,858
224078,56.15,824
219480,56.13,409
219268,56.13,674
210482,56.12,613
241256,56.12,794
183342,56.09,707
237143,56.08,712
228072,56.06,813
211917,56.05,688
244573,56.03,755
242347,56.0,918
243227,55.99,749
244792,55.94,545
238863,55.93,603
211276,55.92,711
242186,55.84,816
224017,55.84,604
239460,55.83,853
228771,55.81,729
238563,55.79,696
225434,55.77,366
242176,55.77,654
244946,55.74,585
242124,55.74,861
245259,55.73,336
230162,55.73,778
245513,55.7,841
243714,55.69,601
241614,55.68,876
234967,55.65,689
228699,55.64,412
205750,55.61,433
240252,55.56,721
243609,55.53,501
237554,55.53,448
238449,55.53,829
231705,55.5,703
245719,55.46,736
244529,55.44,752
199039,55.43,672
208246,55.4,631
182949,55.39,730
243023,55.38,618
233894,55.35,764
48722,55.32,852
242077,55.31,726
234654,55.31,762
240857,55.26,810
230933,55.23,660
189345,55.18,505
229922,55.12,821
228692,55.11,665
244885,55.09,855
245000,55.07,815
243044,55.06,827
181849,55.06,825
245390,55.01,724
209425,55.01,658
233887,54.95,802
244081,54.93,798
205361,54.92,783
232677,54.91,812
234070,54.9,791
230447,54.89,471
241949,54.88,845
233639,54.86,637
235849,54.85,551
237981,54.81,831
246229,54.75,809
230238,54.74,414
221978,54.69,844
243468,54.64,775
246256,54.61,740
211839,54.6,673
209552,54.55,760
245650,54.5,888
240141,54.44,776
232767,54.42,872
243516,54.39,788
237559,54.34,894
245429,54.3,834
218880,54.28,388
215752,54.28,837
228691,54.27,754
235125,54.25,718
233404,54.23,806
226014,54.2,905
244634,54.14,889
139348,54.09,790
230236,54.01,622
244588,54.0,669
246176,53.95,832
214917,53.91,569
197416,53.85,706
187511,53.83,719
245398,53.82,801
244542,53.79,822
245341,53.74,898
246336,53.74,850
240669,53.72,870
246298,53.72,820
243665,53.64,839
244858,53.62,900
245525,53.61,780
229358,53.54,877
246033,53.53,817
242214,53.53,847
246114,53.45,826
211001,53.44,546
241418,53.43,879
214745,53.43,587
244897,53.43,803
210911,53.38,863
244167,53.37,860
235632,53.3,828
238651,53.29,849
243243,53.27,848
245780,53.25,842
235647,53.24,830
231672,53.23,699
239566,53.23,862
239468,53.22,797
239891,53.18,779
245508,53.16,895
241267,53.1,912
244077,53.1,873
207968,53.09,666
245631,53.08,722
240481,52.98,793
242643,52.95,808
244899,52.95,857
238357,52.94,843
234886,52.91,800
242319,52.85,874
233033,52.85,664
246305,52.81,871
232009,52.8,922
241172,52.8,659
243921,52.79,904
245321,52.77,851
243762,52.76,708
233050,52.74,883
215570,52.55,702
214315,52.55,540
238056,52.51,771
232904,52.44,838
244212,52.43,864
245453,52.36,903
233377,52.31,856
239096,52.3,744
233945,52.27,933
244221,52.18,840
236564,52.14,880
243659,52.07,768
244379,52.05,875
188360,52.01,687
242422,51.84,920
244472,51.8,934
242307,51.75,886
245603,51.72,899
241529,51.7,913
