id,Score,Rank
158023,77.74,1
175943,73.04,2
150516,71.39,4
172114,70.55,3
216334,67.66,6
224385,64.74,10
201313,64.02,5
221820,63.25,7
231628,62.62,9
220084,62.6,8
213717,62.53,12
206605,62.0,13
232609,60.51,15
157321,59.98,14
207659,58.84,16
209039,58.61,11
